session_id,date,open_time,close_date,building_id,office_id,ext_temp,ext_humidity,ext_light
SE1OFF3126711,2022/01/24,15:00:00,16:00:00,1,OFF31,6,81,3
SE1OFF3126711,2022/01/24,16:00:00,17:00:00,1,OFF31,6,81,2
SE1OFF3126713,2022/01/24,17:00:00,18:00:00,1,OFF31,6,81,2
SE1OFF3126714,2022/01/24,18:00:00,19:00:00,1,OFF31,4,77,0
SE1OFF3126716,2022/01/24,19:00:00,20:00:00,1,OFF31,4,77,0
SE1OFF3226717,2022/01/24,08:00:00,15:00:00,1,OFF32,6,79,1
SE1OFF3226718,2022/01/24,16:00:00,19:00:00,1,OFF32,6,81,2
SE1OFF3226718,2022/01/24,19:00:00,20:00:00,1,OFF32,4,77,0
SE1OFF3326718,2022/01/24,09:00:00,12:00:00,1,OFF33,6,79,0
SE1OFF3326718,2022/01/24,12:00:00,15:00:00,1,OFF33,9,82,3
SE1OFF3326719,2022/01/24,15:00:00,16:00:00,1,OFF33,6,81,3
SE1OFF3326721,2022/01/24,18:00:00,19:00:00,1,OFF33,4,77,0
SE1OFF3326723,2022/01/24,19:00:00,20:00:00,1,OFF33,4,77,0
SE1OFF3426723,2022/01/24,10:00:00,11:00:00,1,OFF34,9,82,3
SE1OFF3426725,2022/01/24,11:00:00,16:00:00,1,OFF34,9,82,3
SE1OFF3426725,2022/01/24,16:00:00,17:00:00,1,OFF34,6,81,2
SE1OFF3426725,2022/01/24,17:00:00,18:00:00,1,OFF34,6,81,2
SE1OFF3426725,2022/01/24,18:00:00,19:00:00,1,OFF34,4,77,0
SE1OFF3426725,2022/01/24,19:00:00,20:00:00,1,OFF34,4,77,0
SE1OFF3526727,2022/01/24,09:00:00,10:00:00,1,OFF35,6,79,0
SE1OFF3526727,2022/01/24,13:00:00,14:00:00,1,OFF35,9,82,3
SE1OFF3526729,2022/01/24,14:00:00,15:00:00,1,OFF35,6,81,3
SE1OFF3526730,2022/01/24,15:00:00,18:00:00,1,OFF35,6,81,3
SE1OFF3526732,2022/01/24,18:00:00,19:00:00,1,OFF35,4,77,0
SE1OFF3526734,2022/01/24,19:00:00,20:00:00,1,OFF35,4,77,0
SE1OFF3626734,2022/01/24,09:00:00,11:00:00,1,OFF36,6,79,0
SE1OFF3626736,2022/01/24,15:00:00,16:00:00,1,OFF36,6,81,3
SE1OFF3626736,2022/01/24,17:00:00,19:00:00,1,OFF36,6,81,2
SE1OFF3626737,2022/01/24,19:00:00,20:00:00,1,OFF36,4,77,0
SE1OFF3726737,2022/01/24,09:00:00,12:00:00,1,OFF37,6,79,0
SE1OFF3726737,2022/01/24,12:00:00,13:00:00,1,OFF37,9,82,3
SE1OFF3726739,2022/01/24,13:00:00,14:00:00,1,OFF37,9,82,3
SE1OFF3726740,2022/01/24,16:00:00,17:00:00,1,OFF37,6,81,2
SE1OFF3726742,2022/01/24,17:00:00,18:00:00,1,OFF37,6,81,2
SE1OFF3726744,2022/01/24,18:00:00,19:00:00,1,OFF37,4,77,0
SE1OFF3726744,2022/01/24,19:00:00,20:00:00,1,OFF37,4,77,0
SE1OFF3826744,2022/01/24,08:00:00,10:00:00,1,OFF38,6,79,1
SE1OFF3826746,2022/01/24,10:00:00,16:00:00,1,OFF38,9,82,3
SE1OFF3826746,2022/01/24,17:00:00,18:00:00,1,OFF38,6,81,2
SE1OFF3826747,2022/01/24,18:00:00,19:00:00,1,OFF38,4,77,0
SE1OFF3826748,2022/01/24,19:00:00,20:00:00,1,OFF38,4,77,0
SE1OFF3926750,2022/01/24,08:00:00,09:00:00,1,OFF39,6,79,1
SE1OFF3926751,2022/01/24,09:00:00,11:00:00,1,OFF39,6,79,0
SE1OFF3926752,2022/01/24,13:00:00,18:00:00,1,OFF39,9,82,3
SE1OFF3926752,2022/01/24,18:00:00,19:00:00,1,OFF39,4,77,0
SE1OFF3926752,2022/01/24,19:00:00,20:00:00,1,OFF39,4,77,0
SE1OFF4026752,2022/01/24,10:00:00,13:00:00,1,OFF40,9,82,3
SE1OFF4026754,2022/01/24,13:00:00,14:00:00,1,OFF40,9,82,3
SE1OFF4026756,2022/01/24,14:00:00,15:00:00,1,OFF40,6,81,3
SE1OFF4026756,2022/01/24,15:00:00,16:00:00,1,OFF40,6,81,3
SE1OFF4026756,2022/01/24,18:00:00,19:00:00,1,OFF40,4,77,0
SE1OFF4026757,2022/01/24,19:00:00,20:00:00,1,OFF40,4,77,0
SE1OFF4126759,2022/01/24,12:00:00,13:00:00,1,OFF41,9,82,3
SE1OFF4126761,2022/01/24,14:00:00,15:00:00,1,OFF41,6,81,3
SE1OFF4126762,2022/01/24,15:00:00,16:00:00,1,OFF41,6,81,3
SE1OFF4126763,2022/01/24,16:00:00,17:00:00,1,OFF41,6,81,2
SE1OFF4126763,2022/01/24,17:00:00,18:00:00,1,OFF41,6,81,2
SE1OFF4126765,2022/01/24,18:00:00,19:00:00,1,OFF41,4,77,0
SE1OFF4126766,2022/01/24,19:00:00,20:00:00,1,OFF41,4,77,0
SE1OFF4226766,2022/01/24,09:00:00,15:00:00,1,OFF42,6,79,0
SE1OFF4226767,2022/01/24,16:00:00,17:00:00,1,OFF42,6,81,2
SE1OFF4226769,2022/01/24,18:00:00,19:00:00,1,OFF42,4,77,0
SE1OFF4226770,2022/01/24,19:00:00,20:00:00,1,OFF42,4,77,0
SE1OFF4326771,2022/01/24,09:00:00,18:00:00,1,OFF43,6,79,0
SE1OFF4326771,2022/01/24,18:00:00,19:00:00,1,OFF43,4,77,0
SE1OFF4326773,2022/01/24,19:00:00,20:00:00,1,OFF43,4,77,0
SE1OFF4426775,2022/01/24,09:00:00,10:00:00,1,OFF44,6,79,0
SE1OFF4426777,2022/01/24,13:00:00,14:00:00,1,OFF44,9,82,3
SE1OFF4426778,2022/01/24,14:00:00,17:00:00,1,OFF44,6,81,3
SE1OFF4426779,2022/01/24,17:00:00,18:00:00,1,OFF44,6,81,2
SE1OFF4426781,2022/01/24,18:00:00,19:00:00,1,OFF44,4,77,0
SE1OFF4426781,2022/01/24,19:00:00,20:00:00,1,OFF44,4,77,0
SE1OFF4526781,2022/01/24,08:00:00,09:00:00,1,OFF45,6,79,1
SE1OFF4526783,2022/01/24,16:00:00,17:00:00,1,OFF45,6,81,2
SE1OFF4526783,2022/01/24,17:00:00,18:00:00,1,OFF45,6,81,2
SE1OFF4526784,2022/01/24,18:00:00,19:00:00,1,OFF45,4,77,0
SE1OFF4526786,2022/01/24,19:00:00,20:00:00,1,OFF45,4,77,0
SE1OFF4626788,2022/01/24,09:00:00,17:00:00,1,OFF46,6,79,0
SE1OFF4626789,2022/01/24,17:00:00,18:00:00,1,OFF46,6,81,2
SE1OFF4626791,2022/01/24,18:00:00,19:00:00,1,OFF46,4,77,0
SE1OFF4626793,2022/01/24,19:00:00,20:00:00,1,OFF46,4,77,0
SE1OFF4726795,2022/01/24,08:00:00,10:00:00,1,OFF47,6,79,1
SE1OFF4726795,2022/01/24,10:00:00,11:00:00,1,OFF47,9,82,3
SE1OFF4726797,2022/01/24,15:00:00,16:00:00,1,OFF47,6,81,3
SE1OFF4726797,2022/01/24,16:00:00,17:00:00,1,OFF47,6,81,2
SE1OFF4726798,2022/01/24,17:00:00,18:00:00,1,OFF47,6,81,2
SE1OFF4726799,2022/01/24,18:00:00,19:00:00,1,OFF47,4,77,0
SE1OFF4726800,2022/01/24,19:00:00,20:00:00,1,OFF47,4,77,0
SE1OFF4826800,2022/01/24,08:00:00,14:00:00,1,OFF48,6,79,1
SE1OFF4826800,2022/01/24,15:00:00,16:00:00,1,OFF48,6,81,3
SE1OFF4826802,2022/01/24,16:00:00,17:00:00,1,OFF48,6,81,2
SE1OFF4826804,2022/01/24,17:00:00,18:00:00,1,OFF48,6,81,2
SE1OFF4826805,2022/01/24,18:00:00,19:00:00,1,OFF48,4,77,0
SE1OFF4826806,2022/01/24,19:00:00,20:00:00,1,OFF48,4,77,0
SE1OFF4926808,2022/01/24,10:00:00,15:00:00,1,OFF49,9,82,3
SE1OFF4926808,2022/01/24,17:00:00,18:00:00,1,OFF49,6,81,2
SE1OFF4926810,2022/01/24,18:00:00,19:00:00,1,OFF49,4,77,0
SE1OFF4926810,2022/01/24,19:00:00,20:00:00,1,OFF49,4,77,0
SE2OFF026810,2022/01/24,10:00:00,18:00:00,2,OFF0,-1,74,3
SE2OFF026812,2022/01/24,18:00:00,19:00:00,2,OFF0,-6,69,0
SE2OFF026813,2022/01/24,19:00:00,20:00:00,2,OFF0,-6,69,0
SE2OFF126814,2022/01/24,08:00:00,09:00:00,2,OFF1,-4,71,1
SE2OFF126816,2022/01/24,10:00:00,14:00:00,2,OFF1,-1,74,3
SE2OFF126817,2022/01/24,14:00:00,15:00:00,2,OFF1,-2,72,3
SE2OFF126817,2022/01/24,15:00:00,16:00:00,2,OFF1,-2,72,3
SE2OFF126818,2022/01/24,17:00:00,18:00:00,2,OFF1,-2,72,2
SE2OFF126820,2022/01/24,18:00:00,19:00:00,2,OFF1,-6,69,0
SE2OFF126821,2022/01/24,19:00:00,20:00:00,2,OFF1,-6,69,0
SE2OFF226823,2022/01/24,08:00:00,09:00:00,2,OFF2,-4,71,1
SE2OFF226824,2022/01/24,09:00:00,12:00:00,2,OFF2,-4,71,0
SE2OFF226824,2022/01/24,12:00:00,13:00:00,2,OFF2,-1,74,3
SE2OFF226824,2022/01/24,13:00:00,14:00:00,2,OFF2,-1,74,3
SE2OFF226824,2022/01/24,14:00:00,15:00:00,2,OFF2,-2,72,3
SE2OFF226825,2022/01/24,15:00:00,16:00:00,2,OFF2,-2,72,3
SE2OFF226826,2022/01/24,17:00:00,18:00:00,2,OFF2,-2,72,2
SE2OFF226826,2022/01/24,18:00:00,19:00:00,2,OFF2,-6,69,0
SE2OFF226828,2022/01/24,19:00:00,20:00:00,2,OFF2,-6,69,0
SE2OFF326829,2022/01/24,08:00:00,09:00:00,2,OFF3,-4,71,1
SE2OFF326830,2022/01/24,09:00:00,10:00:00,2,OFF3,-4,71,0
SE2OFF326830,2022/01/24,10:00:00,11:00:00,2,OFF3,-1,74,3
SE2OFF326832,2022/01/24,11:00:00,15:00:00,2,OFF3,-1,74,3
SE2OFF326834,2022/01/24,15:00:00,18:00:00,2,OFF3,-2,72,3
SE2OFF326836,2022/01/24,18:00:00,19:00:00,2,OFF3,-6,69,0
SE2OFF326837,2022/01/24,19:00:00,20:00:00,2,OFF3,-6,69,0
SE2OFF426838,2022/01/24,08:00:00,12:00:00,2,OFF4,-4,71,1
SE2OFF426838,2022/01/24,12:00:00,13:00:00,2,OFF4,-1,74,3
SE2OFF426838,2022/01/24,13:00:00,14:00:00,2,OFF4,-1,74,3
SE2OFF426840,2022/01/24,15:00:00,18:00:00,2,OFF4,-2,72,3
SE2OFF426840,2022/01/24,18:00:00,19:00:00,2,OFF4,-6,69,0
SE2OFF426841,2022/01/24,19:00:00,20:00:00,2,OFF4,-6,69,0
SE2OFF526843,2022/01/24,10:00:00,16:00:00,2,OFF5,-1,74,3
SE2OFF526845,2022/01/24,16:00:00,19:00:00,2,OFF5,-2,72,2
SE2OFF526847,2022/01/24,19:00:00,20:00:00,2,OFF5,-6,69,0
SE2OFF626847,2022/01/24,10:00:00,11:00:00,2,OFF6,-1,74,3
SE2OFF626848,2022/01/24,11:00:00,13:00:00,2,OFF6,-1,74,3
SE2OFF626849,2022/01/24,13:00:00,14:00:00,2,OFF6,-1,74,3
SE2OFF626851,2022/01/24,14:00:00,16:00:00,2,OFF6,-2,72,3
SE2OFF626853,2022/01/24,17:00:00,18:00:00,2,OFF6,-2,72,2
SE2OFF626855,2022/01/24,18:00:00,19:00:00,2,OFF6,-6,69,0
SE2OFF626857,2022/01/24,19:00:00,20:00:00,2,OFF6,-6,69,0
SE2OFF726858,2022/01/24,08:00:00,17:00:00,2,OFF7,-4,71,1
SE2OFF726859,2022/01/24,18:00:00,19:00:00,2,OFF7,-6,69,0
SE2OFF726859,2022/01/24,19:00:00,20:00:00,2,OFF7,-6,69,0
SE2OFF826861,2022/01/24,11:00:00,12:00:00,2,OFF8,-1,74,3
SE2OFF826863,2022/01/24,15:00:00,16:00:00,2,OFF8,-2,72,3
SE2OFF826863,2022/01/24,18:00:00,19:00:00,2,OFF8,-6,69,0
SE2OFF826864,2022/01/24,19:00:00,20:00:00,2,OFF8,-6,69,0
SE2OFF926864,2022/01/24,08:00:00,09:00:00,2,OFF9,-4,71,1
SE2OFF926865,2022/01/24,13:00:00,14:00:00,2,OFF9,-1,74,3
SE2OFF926865,2022/01/24,14:00:00,16:00:00,2,OFF9,-2,72,3
SE2OFF926865,2022/01/24,16:00:00,17:00:00,2,OFF9,-2,72,2
SE2OFF926866,2022/01/24,17:00:00,18:00:00,2,OFF9,-2,72,2
SE2OFF926868,2022/01/24,18:00:00,19:00:00,2,OFF9,-6,69,0
SE2OFF926870,2022/01/24,19:00:00,20:00:00,2,OFF9,-6,69,0
SE2OFF1026870,2022/01/24,09:00:00,11:00:00,2,OFF10,-4,71,0
SE2OFF1026870,2022/01/24,13:00:00,14:00:00,2,OFF10,-1,74,3
SE2OFF1026870,2022/01/24,18:00:00,19:00:00,2,OFF10,-6,69,0
SE2OFF1026870,2022/01/24,19:00:00,20:00:00,2,OFF10,-6,69,0
SE2OFF1126872,2022/01/24,12:00:00,18:00:00,2,OFF11,-1,74,3
SE2OFF1126874,2022/01/24,18:00:00,19:00:00,2,OFF11,-6,69,0
SE2OFF1126875,2022/01/24,19:00:00,20:00:00,2,OFF11,-6,69,0
SE2OFF1226876,2022/01/24,12:00:00,19:00:00,2,OFF12,-1,74,3
SE2OFF1226878,2022/01/24,19:00:00,20:00:00,2,OFF12,-6,69,0
SE2OFF1326878,2022/01/24,12:00:00,16:00:00,2,OFF13,-1,74,3
SE2OFF1326879,2022/01/24,17:00:00,19:00:00,2,OFF13,-2,72,2
SE2OFF1326880,2022/01/24,19:00:00,20:00:00,2,OFF13,-6,69,0
SE2OFF1426881,2022/01/24,09:00:00,19:00:00,2,OFF14,-4,71,0
SE2OFF1426882,2022/01/24,19:00:00,20:00:00,2,OFF14,-6,69,0
SE2OFF1526884,2022/01/24,12:00:00,18:00:00,2,OFF15,-1,74,3
SE2OFF1526884,2022/01/24,18:00:00,19:00:00,2,OFF15,-6,69,0
SE2OFF1526886,2022/01/24,19:00:00,20:00:00,2,OFF15,-6,69,0
SE2OFF1626886,2022/01/24,08:00:00,09:00:00,2,OFF16,-4,71,1
SE2OFF1626886,2022/01/24,09:00:00,11:00:00,2,OFF16,-4,71,0
SE2OFF1626887,2022/01/24,14:00:00,15:00:00,2,OFF16,-2,72,3
SE2OFF1626889,2022/01/24,18:00:00,19:00:00,2,OFF16,-6,69,0
SE2OFF1626890,2022/01/24,19:00:00,20:00:00,2,OFF16,-6,69,0
SE2OFF1726890,2022/01/24,08:00:00,09:00:00,2,OFF17,-4,71,1
SE2OFF1726890,2022/01/24,09:00:00,14:00:00,2,OFF17,-4,71,0
SE2OFF1726890,2022/01/24,15:00:00,18:00:00,2,OFF17,-2,72,3
SE2OFF1726890,2022/01/24,18:00:00,19:00:00,2,OFF17,-6,69,0
SE2OFF1726891,2022/01/24,19:00:00,20:00:00,2,OFF17,-6,69,0
SE2OFF1826893,2022/01/24,11:00:00,12:00:00,2,OFF18,-1,74,3
SE2OFF1826895,2022/01/24,12:00:00,13:00:00,2,OFF18,-1,74,3
SE2OFF1826897,2022/01/24,15:00:00,18:00:00,2,OFF18,-2,72,3
SE2OFF1826899,2022/01/24,18:00:00,19:00:00,2,OFF18,-6,69,0
SE2OFF1826899,2022/01/24,19:00:00,20:00:00,2,OFF18,-6,69,0
SE2OFF1926899,2022/01/24,09:00:00,18:00:00,2,OFF19,-4,71,0
SE2OFF1926900,2022/01/24,18:00:00,19:00:00,2,OFF19,-6,69,0
SE2OFF1926900,2022/01/24,19:00:00,20:00:00,2,OFF19,-6,69,0
SE2OFF2026902,2022/01/24,18:00:00,19:00:00,2,OFF20,-6,69,0
SE2OFF2026904,2022/01/24,19:00:00,20:00:00,2,OFF20,-6,69,0
SE2OFF2126905,2022/01/24,16:00:00,18:00:00,2,OFF21,-2,72,2
SE2OFF2126906,2022/01/24,18:00:00,19:00:00,2,OFF21,-6,69,0
SE2OFF2126907,2022/01/24,19:00:00,20:00:00,2,OFF21,-6,69,0
SE2OFF2226908,2022/01/24,13:00:00,14:00:00,2,OFF22,-1,74,3
SE2OFF2226909,2022/01/24,14:00:00,19:00:00,2,OFF22,-2,72,3
SE2OFF2226910,2022/01/24,19:00:00,20:00:00,2,OFF22,-6,69,0
SE2OFF2326910,2022/01/24,13:00:00,19:00:00,2,OFF23,-1,74,3
SE2OFF2326911,2022/01/24,19:00:00,20:00:00,2,OFF23,-6,69,0
SE2OFF2426911,2022/01/24,10:00:00,15:00:00,2,OFF24,-1,74,3
SE2OFF2426911,2022/01/24,16:00:00,17:00:00,2,OFF24,-2,72,2
SE2OFF2426911,2022/01/24,17:00:00,18:00:00,2,OFF24,-2,72,2
SE2OFF2426911,2022/01/24,18:00:00,19:00:00,2,OFF24,-6,69,0
SE2OFF2426913,2022/01/24,19:00:00,20:00:00,2,OFF24,-6,69,0
SE2OFF2526915,2022/01/24,13:00:00,16:00:00,2,OFF25,-1,74,3
SE2OFF2526915,2022/01/24,17:00:00,18:00:00,2,OFF25,-2,72,2
SE2OFF2526916,2022/01/24,18:00:00,19:00:00,2,OFF25,-6,69,0
SE2OFF2526917,2022/01/24,19:00:00,20:00:00,2,OFF25,-6,69,0
SE2OFF2626917,2022/01/24,10:00:00,12:00:00,2,OFF26,-1,74,3
SE2OFF2626918,2022/01/24,17:00:00,19:00:00,2,OFF26,-2,72,2
SE2OFF2626920,2022/01/24,19:00:00,20:00:00,2,OFF26,-6,69,0
SE2OFF2726922,2022/01/24,09:00:00,12:00:00,2,OFF27,-4,71,0
SE2OFF2726922,2022/01/24,14:00:00,18:00:00,2,OFF27,-2,72,3
SE2OFF2726922,2022/01/24,18:00:00,19:00:00,2,OFF27,-6,69,0
SE2OFF2726924,2022/01/24,19:00:00,20:00:00,2,OFF27,-6,69,0
SE2OFF2826926,2022/01/24,12:00:00,13:00:00,2,OFF28,-1,74,3
SE2OFF2826928,2022/01/24,15:00:00,16:00:00,2,OFF28,-2,72,3
SE2OFF2826929,2022/01/24,16:00:00,17:00:00,2,OFF28,-2,72,2
SE2OFF2826930,2022/01/24,17:00:00,18:00:00,2,OFF28,-2,72,2
SE2OFF2826931,2022/01/24,18:00:00,19:00:00,2,OFF28,-6,69,0
SE2OFF2826932,2022/01/24,19:00:00,20:00:00,2,OFF28,-6,69,0
SE2OFF2926934,2022/01/24,10:00:00,14:00:00,2,OFF29,-1,74,3
SE2OFF2926934,2022/01/24,15:00:00,17:00:00,2,OFF29,-2,72,3
SE2OFF2926935,2022/01/24,17:00:00,18:00:00,2,OFF29,-2,72,2
SE2OFF2926937,2022/01/24,18:00:00,19:00:00,2,OFF29,-6,69,0
SE2OFF2926939,2022/01/24,19:00:00,20:00:00,2,OFF29,-6,69,0
SE2OFF3026940,2022/01/24,10:00:00,15:00:00,2,OFF30,-1,74,3
SE2OFF3026942,2022/01/24,15:00:00,16:00:00,2,OFF30,-2,72,3
SE2OFF3026944,2022/01/24,17:00:00,18:00:00,2,OFF30,-2,72,2
SE2OFF3026945,2022/01/24,18:00:00,19:00:00,2,OFF30,-6,69,0
SE2OFF3026946,2022/01/24,19:00:00,20:00:00,2,OFF30,-6,69,0
SE2OFF3126948,2022/01/24,13:00:00,19:00:00,2,OFF31,-1,74,3
SE2OFF3126948,2022/01/24,19:00:00,20:00:00,2,OFF31,-6,69,0
SE2OFF3226950,2022/01/24,12:00:00,18:00:00,2,OFF32,-1,74,3
SE2OFF3226952,2022/01/24,18:00:00,19:00:00,2,OFF32,-6,69,0
SE2OFF3226952,2022/01/24,19:00:00,20:00:00,2,OFF32,-6,69,0
SE2OFF3326953,2022/01/24,08:00:00,10:00:00,2,OFF33,-4,71,1
SE2OFF3326955,2022/01/24,10:00:00,12:00:00,2,OFF33,-1,74,3
SE2OFF3326955,2022/01/24,16:00:00,18:00:00,2,OFF33,-2,72,2
SE2OFF3326957,2022/01/24,18:00:00,19:00:00,2,OFF33,-6,69,0
SE2OFF3326957,2022/01/24,19:00:00,20:00:00,2,OFF33,-6,69,0
SE2OFF3426959,2022/01/24,14:00:00,15:00:00,2,OFF34,-2,72,3
SE2OFF3426960,2022/01/24,17:00:00,18:00:00,2,OFF34,-2,72,2
SE2OFF3426960,2022/01/24,18:00:00,19:00:00,2,OFF34,-6,69,0
SE2OFF3426962,2022/01/24,19:00:00,20:00:00,2,OFF34,-6,69,0
SE2OFF3526963,2022/01/24,10:00:00,16:00:00,2,OFF35,-1,74,3
SE2OFF3526965,2022/01/24,16:00:00,17:00:00,2,OFF35,-2,72,2
SE2OFF3526966,2022/01/24,17:00:00,18:00:00,2,OFF35,-2,72,2
SE2OFF3526966,2022/01/24,18:00:00,19:00:00,2,OFF35,-6,69,0
SE2OFF3526966,2022/01/24,19:00:00,20:00:00,2,OFF35,-6,69,0
SE2OFF3626968,2022/01/24,09:00:00,11:00:00,2,OFF36,-4,71,0
SE2OFF3626969,2022/01/24,11:00:00,12:00:00,2,OFF36,-1,74,3
SE2OFF3626970,2022/01/24,13:00:00,14:00:00,2,OFF36,-1,74,3
SE2OFF3626971,2022/01/24,15:00:00,19:00:00,2,OFF36,-2,72,3
SE2OFF3626971,2022/01/24,19:00:00,20:00:00,2,OFF36,-6,69,0
SE2OFF3726972,2022/01/24,09:00:00,10:00:00,2,OFF37,-4,71,0
SE2OFF3726972,2022/01/24,10:00:00,16:00:00,2,OFF37,-1,74,3
SE2OFF3726973,2022/01/24,17:00:00,18:00:00,2,OFF37,-2,72,2
SE2OFF3726973,2022/01/24,18:00:00,19:00:00,2,OFF37,-6,69,0
SE2OFF3726973,2022/01/24,19:00:00,20:00:00,2,OFF37,-6,69,0
SE2OFF3826974,2022/01/24,10:00:00,11:00:00,2,OFF38,-1,74,3
SE2OFF3826976,2022/01/24,11:00:00,12:00:00,2,OFF38,-1,74,3
SE2OFF3826978,2022/01/24,14:00:00,15:00:00,2,OFF38,-2,72,3
SE2OFF3826979,2022/01/24,16:00:00,17:00:00,2,OFF38,-2,72,2
SE2OFF3826981,2022/01/24,17:00:00,18:00:00,2,OFF38,-2,72,2
SE2OFF3826982,2022/01/24,18:00:00,19:00:00,2,OFF38,-6,69,0
SE2OFF3826983,2022/01/24,19:00:00,20:00:00,2,OFF38,-6,69,0
SE2OFF3926983,2022/01/24,08:00:00,17:00:00,2,OFF39,-4,71,1
SE2OFF3926983,2022/01/24,17:00:00,18:00:00,2,OFF39,-2,72,2
SE2OFF3926984,2022/01/24,18:00:00,19:00:00,2,OFF39,-6,69,0
SE2OFF3926985,2022/01/24,19:00:00,20:00:00,2,OFF39,-6,69,0
SE2OFF4026987,2022/01/24,08:00:00,09:00:00,2,OFF40,-4,71,1
SE2OFF4026988,2022/01/24,15:00:00,17:00:00,2,OFF40,-2,72,3
SE2OFF4026990,2022/01/24,17:00:00,19:00:00,2,OFF40,-2,72,2
SE2OFF4026992,2022/01/24,19:00:00,20:00:00,2,OFF40,-6,69,0
SE2OFF4126992,2022/01/24,08:00:00,09:00:00,2,OFF41,-4,71,1
SE2OFF4126994,2022/01/24,09:00:00,10:00:00,2,OFF41,-4,71,0
SE2OFF4126994,2022/01/24,10:00:00,17:00:00,2,OFF41,-1,74,3
SE2OFF4126995,2022/01/24,17:00:00,18:00:00,2,OFF41,-2,72,2
SE2OFF4126997,2022/01/24,18:00:00,19:00:00,2,OFF41,-6,69,0
SE2OFF4126999,2022/01/24,19:00:00,20:00:00,2,OFF41,-6,69,0
SE2OFF4227000,2022/01/24,08:00:00,09:00:00,2,OFF42,-4,71,1
SE2OFF4227002,2022/01/24,12:00:00,13:00:00,2,OFF42,-1,74,3
SE2OFF4227002,2022/01/24,13:00:00,15:00:00,2,OFF42,-1,74,3
SE2OFF4227002,2022/01/24,15:00:00,17:00:00,2,OFF42,-2,72,3
SE2OFF4227003,2022/01/24,17:00:00,19:00:00,2,OFF42,-2,72,2
SE2OFF4227005,2022/01/24,19:00:00,20:00:00,2,OFF42,-6,69,0
SE2OFF4327005,2022/01/24,08:00:00,09:00:00,2,OFF43,-4,71,1
SE2OFF4327005,2022/01/24,09:00:00,15:00:00,2,OFF43,-4,71,0
SE2OFF4327007,2022/01/24,15:00:00,19:00:00,2,OFF43,-2,72,3
SE2OFF4327008,2022/01/24,19:00:00,20:00:00,2,OFF43,-6,69,0
SE2OFF4427009,2022/01/24,08:00:00,10:00:00,2,OFF44,-4,71,1
SE2OFF4427009,2022/01/24,13:00:00,14:00:00,2,OFF44,-1,74,3
SE2OFF4427011,2022/01/24,14:00:00,17:00:00,2,OFF44,-2,72,3
SE2OFF4427011,2022/01/24,18:00:00,19:00:00,2,OFF44,-6,69,0
SE2OFF4427013,2022/01/24,19:00:00,20:00:00,2,OFF44,-6,69,0
SE2OFF4527015,2022/01/24,14:00:00,15:00:00,2,OFF45,-2,72,3
SE2OFF4527017,2022/01/24,17:00:00,19:00:00,2,OFF45,-2,72,2
SE2OFF4527018,2022/01/24,19:00:00,20:00:00,2,OFF45,-6,69,0
SE2OFF4627018,2022/01/24,10:00:00,13:00:00,2,OFF46,-1,74,3
SE2OFF4627020,2022/01/24,13:00:00,14:00:00,2,OFF46,-1,74,3
SE2OFF4627021,2022/01/24,16:00:00,17:00:00,2,OFF46,-2,72,2
SE2OFF4627023,2022/01/24,17:00:00,18:00:00,2,OFF46,-2,72,2
SE2OFF4627024,2022/01/24,18:00:00,19:00:00,2,OFF46,-6,69,0
SE2OFF4627024,2022/01/24,19:00:00,20:00:00,2,OFF46,-6,69,0
SE2OFF4727026,2022/01/24,09:00:00,10:00:00,2,OFF47,-4,71,0
SE2OFF4727026,2022/01/24,11:00:00,12:00:00,2,OFF47,-1,74,3
SE2OFF4727027,2022/01/24,12:00:00,13:00:00,2,OFF47,-1,74,3
SE2OFF4727027,2022/01/24,14:00:00,18:00:00,2,OFF47,-2,72,3
SE2OFF4727027,2022/01/24,18:00:00,19:00:00,2,OFF47,-6,69,0
SE2OFF4727028,2022/01/24,19:00:00,20:00:00,2,OFF47,-6,69,0
SE2OFF4827029,2022/01/24,08:00:00,09:00:00,2,OFF48,-4,71,1
SE2OFF4827030,2022/01/24,11:00:00,12:00:00,2,OFF48,-1,74,3
SE2OFF4827030,2022/01/24,14:00:00,18:00:00,2,OFF48,-2,72,3
SE2OFF4827032,2022/01/24,18:00:00,19:00:00,2,OFF48,-6,69,0
SE2OFF4827034,2022/01/24,19:00:00,20:00:00,2,OFF48,-6,69,0
SE2OFF4927035,2022/01/24,11:00:00,12:00:00,2,OFF49,-1,74,3
SE2OFF4927037,2022/01/24,12:00:00,17:00:00,2,OFF49,-1,74,3
SE2OFF4927039,2022/01/24,17:00:00,18:00:00,2,OFF49,-2,72,2
SE2OFF4927040,2022/01/24,18:00:00,19:00:00,2,OFF49,-6,69,0
SE2OFF4927040,2022/01/24,19:00:00,20:00:00,2,OFF49,-6,69,0
SE3OFF027040,2022/01/24,12:00:00,13:00:00,3,OFF0,11,79,3
SE3OFF027042,2022/01/24,13:00:00,14:00:00,3,OFF0,11,79,3
SE3OFF027044,2022/01/24,16:00:00,17:00:00,3,OFF0,10,76,2
SE3OFF027044,2022/01/24,17:00:00,19:00:00,3,OFF0,10,76,2
SE3OFF027046,2022/01/24,19:00:00,20:00:00,3,OFF0,6,74,0
SE3OFF127047,2022/01/24,10:00:00,11:00:00,3,OFF1,11,79,3
SE3OFF127048,2022/01/24,11:00:00,12:00:00,3,OFF1,11,79,3
